Store,Type,Date,Name,Debit,Credit,Balance,Email,Email 2,Email 3,Email 4,Email 5,Email 6,
TX009,Deposit,9-Jul-18,Wellington Insurance-c,,370.76,"711,569.65",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,9-Jul-18,Dairyland,,8.00,"1,750,751.82",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,9-Jul-18,Empower Insurance,,6.08,"1,750,801.72",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,10-Jul-18,Dairyland,,2.16,"1,813,167.10",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,10-Jul-18,Falcon Insurance Group,,"1,914.72","2,002,588.84",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,11-Jul-18,Tejas Seguros,,6.06,"2,037,683.54",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,11-Jul-18,Tejas Seguros,,6.13,"2,037,689.67",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,11-Jul-18,Aggressive Insurance,,10.92,"2,037,714.10",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,12-Jul-18,Lone Star Managing General Agency,,"1,088.97","2,053,626.08",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,12-Jul-18,Aspen MGA,,261.80,"2,058,676.57",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,12-Jul-18,American Bankers,,104.40,"2,060,629.11",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,13-Jul-18,AmWins.,,"2,833.46","2,078,536.87",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,16-Jul-18,McGraw Insurance Services,,4.75,"2,088,721.78",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,17-Jul-18,Amigo MGA LLC,,17.00,"2,097,193.24",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX009,Deposit,26-Jul-18,Aggressive Insurance,,8.93,"2,128,027.95",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,3-Jul-18,ACCC General Agency,,915.00,"13,311.13",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,3-Jul-18,Empower Insurance,,"1,607.54","21,516.02",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,3-Jul-18,Snap Insurance (LLC Comm),,29.13,"25,607.89",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,3-Jul-18,Gainsco Insurance,,269.65,"28,533.40",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,3-Jul-18,Venture General Agency,,84.33,"52,540.07",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,5-Jul-18,"Windhaven Underwriters, LLC",,245.87,"68,312.35",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,5-Jul-18,Infinity Insurance,,"1,426.03","158,139.69",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,5-Jul-18,Kemper Specialty (C),,220.09,"545,315.38",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,6-Jul-18,Progressive Insurance,,24.96,"588,376.35",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,9-Jul-18,"Windhaven Underwriters, LLC",,"3,442.69","691,001.06",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,9-Jul-18,Dairyland,,7.42,"700,506.76",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,9-Jul-18,Dairyland,,10.73,"1,750,772.85",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,9-Jul-18,Empower Insurance,,7.69,"1,750,801.13",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,10-Jul-18,Dairyland,,94.49,"1,985,163.27",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,10-Jul-18,Falcon Insurance Group,,"6,307.43","2,008,896.27",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,11-Jul-18,Tejas Seguros,,33.13,"2,037,806.46",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,12-Jul-18,Aspen MGA,,510.51,"2,059,481.77",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,13-Jul-18,AmWins.,,495.04,"2,080,886.59",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,16-Jul-18,McGraw Insurance Services,,15.20,"2,088,717.03",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,17-Jul-18,Amigo MGA LLC,,575.88,"2,100,031.21",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,20-Jul-18,"MexiPass Int'l Insurance Services, LLC",,106.20,"2,122,071.90",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,26-Jul-18,AA Premium Trust,,26.57,"2,128,019.02",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX013,Deposit,26-Jul-18,Aggressive Insurance,,27.34,"2,128,112.28",fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,3-Jul-18,Empower Insurance,,43.94,"2,279.26",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,3-Jul-18,Gainsco Insurance,,38.48,"25,720.07",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,3-Jul-18,Venture General Agency,,183.81,"53,035.31",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,5-Jul-18,"Windhaven Underwriters, LLC",,247.48,"68,559.83",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,5-Jul-18,Infinity Insurance,,"1,179.20","142,396.82",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,5-Jul-18,American Hallmark,,8.29,"449,366.75",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,9-Jul-18,"Windhaven Underwriters, LLC",,"1,567.44","685,824.53",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,9-Jul-18,Empower Insurance,0.01,,"1,750,808.56",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,10-Jul-18,Falcon Insurance Group,,790.70,"1,994,515.54",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,11-Jul-18,Tejas Seguros,,16.95,"2,037,731.05",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,11-Jul-18,Aggressive Insurance,,18.73,"2,037,749.78",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,12-Jul-18,Aspen MGA,,149.96,"2,057,412.61",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,13-Jul-18,AmWins.,,83.92,"2,081,080.95",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,24-Jul-18,McGraw Insurance Services,,6.44,"2,123,788.38",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX014,Deposit,26-Jul-18,Aggressive Insurance,,22.12,"2,128,084.94",fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,2-Jul-18,"Tapco Underwriters, Inc.",,41.25,299.06,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,3-Jul-18,ACCC General Agency,,331.35,"5,900.78",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,3-Jul-18,Empower Insurance,,548.54,"7,487.99",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,3-Jul-18,Snap Insurance (LLC Comm),,52.42,"25,961.82",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,3-Jul-18,Gainsco Insurance,,"2,674.96","44,390.93",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,9-Jul-18,"Windhaven Underwriters, LLC",,841.28,"678,392.52",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,9-Jul-18,Dairyland,,416.85,"702,262.58",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,9-Jul-18,Diamond Specialty,,182.39,"710,657.74",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,9-Jul-18,Wellington Insurance-c,,251.90,"710,909.64",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,9-Jul-18,Empower Insurance,0.21,,"1,750,801.51",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,10-Jul-18,Dairyland,,311.47,"1,986,020.19",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,11-Jul-18,AA Premium Trust,,14.69,"2,037,677.48",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,11-Jul-18,Tejas Seguros,,289.33,"2,038,469.30",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,11-Jul-18,Aggressive Insurance,,893.72,"2,039,363.02",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,11-Jul-18,Mendota Insurance Company,,"4,199.99","2,047,216.36",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Bill,20-Jul-18,National General Insurance,19.00,,"2,119,480.04",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,20-Jul-18,"MexiPass Int'l Insurance Services, LLC",,90.00,"2,120,434.70",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,24-Jul-18,Foremost Insurance,,466.17,"2,122,817.50",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,26-Jul-18,AA Premium Trust,,2.86,"2,127,976.14",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX015,Deposit,26-Jul-18,Tejas Seguros,,215.33,"2,128,688.11",fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,3-Jul-18,Empower Insurance,,618.05,"9,255.19",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,3-Jul-18,Snap Insurance (LLC Comm),,27.94,"25,578.76",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,3-Jul-18,Gainsco Insurance,,442.36,"31,784.34",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,3-Jul-18,Venture General Agency,,333.37,"53,917.14",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,3-Jul-18,National General - GMAC,,118.30,"67,297.53",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,5-Jul-18,Infinity Insurance,,"6,408.72","316,096.64",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,5-Jul-18,Phoenix General,,37.45,"449,593.40",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,5-Jul-18,American Hallmark,,67.79,"557,421.32",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,9-Jul-18,"Windhaven Underwriters, LLC",,"4,003.32","695,004.38",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,9-Jul-18,Dairyland,,135.68,"701,236.42",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,9-Jul-18,Wellington Insurance-c,,19.89,"709,756.27",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,9-Jul-18,Dairyland,,8.40,"1,750,760.22",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,9-Jul-18,Empower Insurance,16.15,,"1,750,790.83",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,10-Jul-18,Dairyland,,48.58,"1,984,987.82",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,10-Jul-18,Falcon Insurance Group,,"1,332.73","1,998,565.80",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,11-Jul-18,AA Premium Trust,,8.29,"2,037,662.79",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,11-Jul-18,Aggressive Insurance,,61.17,"2,037,867.63",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,11-Jul-18,Tejas Seguros,,104.08,"2,038,042.76",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,12-Jul-18,Aspen MGA,,"1,662.72","2,056,765.10",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,13-Jul-18,AmWins.,,"1,639.17","2,075,424.95",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,16-Jul-18,McGraw Insurance Services,,29.99,"2,088,468.43",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,17-Jul-18,Amigo MGA LLC,,282.34,"2,098,500.67",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,24-Jul-18,McGraw Insurance Services,,20.26,"2,123,943.79",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,26-Jul-18,AA Premium Trust,,6.93,"2,127,983.07",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,26-Jul-18,Tejas Seguros,,48.21,"2,128,235.89",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX017,Deposit,26-Jul-18,Aggressive Insurance,,57.49,"2,128,394.27",fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX018,Deposit,3-Jul-18,ACCC General Agency,,19.73,"2,192.82",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
TX018,Deposit,3-Jul-18,ACCC General Agency,,876.15,"11,499.17",fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,
