Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Report Month,Month Number,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email_Store,ZOHO_EMAIL_1,ZOHO_EMAIL_2
CA032,25-Aug-18,3514.65,3514.65,0,27-Aug-18,244,0,-244,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA032,26-Aug-18,3514.75,3514.75,0,27-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA032,27-Aug-18,4779.46,4779.46,0,28-Aug-18,1515.65,0,-1515.65,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA032,28-Aug-18,3420.22,3420.22,0,29-Aug-18,349,0,-349,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA032,29-Aug-18,1630.13,1630.13,0,30-Aug-18,618,0,-618,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA032,30-Aug-18,1782.25,1782.25,0,31-Aug-18,269,0,-269,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA032,31-Aug-18,4262.15,4262.15,0,4-Sep-18,1177.46,0,-1177.46,0,0,0,0,0,20,20,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,1-Aug-18,8576.26,8576.26,0,2-Aug-18,848.98,0,-848.98,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,2-Aug-18,7310.87,7310.87,0,3-Aug-18,409,0,-409,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,3-Aug-18,7429.13,7429.13,0,6-Aug-18,648.33,0,-648.33,0,0,0,0,0,20,20,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,4-Aug-18,7132.21,7132.21,0,6-Aug-18,370.46,0,-370.46,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,5-Aug-18,5483.49,5483.49,0,6-Aug-18,960,0,-960,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,6-Aug-18,6210.55,6210.55,0,7-Aug-18,735.12,0,-735.12,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,7-Aug-18,6619.18,6619.18,0,8-Aug-18,698,0,-698,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,8-Aug-18,4446.05,4446.05,0,9-Aug-18,538,0,-538,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,9-Aug-18,6589.83,6589.83,0,10-Aug-18,1964.17,0,-1964.17,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,10-Aug-18,8354.44,8354.44,0,13-Aug-18,1850,0,-1850,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,11-Aug-18,6149.13,6149.13,0,13-Aug-18,968,0,-968,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,12-Aug-18,4193.2,4193.2,0,13-Aug-18,658,0,-658,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,13-Aug-18,9648.3,9648.3,0,14-Aug-18,775.28,0,-775.28,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,14-Aug-18,6612.29,6612.29,0,15-Aug-18,569,0,-569,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,15-Aug-18,8002.38,8002.38,0,16-Aug-18,214,0,-214,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,16-Aug-18,5252.33,5252.33,0,17-Aug-18,961,0,-961,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,17-Aug-18,7001.14,7001.14,0,20-Aug-18,1053.69,0,-1053.69,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,18-Aug-18,8092.04,8092.04,0,20-Aug-18,421.08,0,-421.08,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,19-Aug-18,7904.96,7904.96,0,20-Aug-18,549.99,0,-549.99,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,20-Aug-18,10665.75,10665.75,0,21-Aug-18,1127,0,-1127,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,21-Aug-18,8408.04,8408.04,0,22-Aug-18,608,0,-608,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,22-Aug-18,7619.82,7619.92,0.1,23-Aug-18,1121.44,0,-1121.44,0,0.1,0,0,50,0,50,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,23-Aug-18,6956.75,6956.75,0,24-Aug-18,364,0,-364,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,24-Aug-18,8200.52,8200.52,0,27-Aug-18,0,0,0,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,25-Aug-18,5837.86,5837.86,0,27-Aug-18,104,0,-104,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,26-Aug-18,3736.82,3736.82,0,27-Aug-18,866.87,0,-866.87,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,27-Aug-18,5432.1,5432.1,0,28-Aug-18,884.44,0,-884.44,0,0,0,0,0,20,20,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,28-Aug-18,6998.61,6998.61,0,29-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,29-Aug-18,3638.91,3638.91,0,30-Aug-18,962,0,-962,0,0,0,0,0,30,30,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,30-Aug-18,4641.2,4641.2,0,31-Aug-18,468,0,-468,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA033,31-Aug-18,6422.52,6422.52,0,4-Sep-18,760.03,0,-760.03,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,1-Aug-18,554.79,554.79,0,2-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,2-Aug-18,675.07,675.07,0,3-Aug-18,223,0,-223,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,3-Aug-18,1118.89,1118.89,0,6-Aug-18,187,0,-187,0,0,0,0,0,10,10,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,4-Aug-18,1446.53,1446.53,0,6-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,6-Aug-18,2720.31,2720.31,0,7-Aug-18,417.8,0,-417.8,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,7-Aug-18,2020.63,2020.63,0,8-Aug-18,815,0,-815,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,8-Aug-18,485.1,485.1,0,9-Aug-18,0,0,0,0,0,0,0,0,10,10,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,9-Aug-18,1630.98,1630.98,0,10-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,10-Aug-18,3119.5,3119.5,0,13-Aug-18,20,0,-20,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,11-Aug-18,1391.57,1391.57,0,13-Aug-18,551,0,-551,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,13-Aug-18,1919.72,1919.72,0,14-Aug-18,127.02,0,-127.02,0,0,0,25,0,0,25,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,14-Aug-18,1173.71,1173.71,0,15-Aug-18,23.93,0,-23.93,0,0,0,0,0,10,10,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,15-Aug-18,1252.27,1252.27,0,16-Aug-18,260,0,-260,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,16-Aug-18,1885,1885,0,17-Aug-18,150.71,0,-150.71,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,17-Aug-18,2927.58,2927.58,0,20-Aug-18,109.98,0,-109.98,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,18-Aug-18,1269.33,1269.33,0,20-Aug-18,4087.33,0,-4087.33,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,20-Aug-18,2748.23,2748.23,0,21-Aug-18,393.53,0,-393.53,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,21-Aug-18,1150.42,1150.42,0,22-Aug-18,118.42,0,-118.42,0,0,0,25,0,0,25,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,22-Aug-18,1754.32,1754.32,0,23-Aug-18,135,0,-135,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,23-Aug-18,1523.37,1523.37,0,24-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,24-Aug-18,1864.73,1864.73,0,27-Aug-18,878,0,-878,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,25-Aug-18,1168.79,1168.79,0,27-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,27-Aug-18,2458.84,2458.84,0,28-Aug-18,343,0,-343,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,28-Aug-18,1507.59,1507.59,0,29-Aug-18,829.72,0,-829.72,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,29-Aug-18,795.69,795.69,0,30-Aug-18,368,0,-368,0,0,0,0,0,10,10,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,30-Aug-18,1118.82,1118.82,0,31-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA034,31-Aug-18,585.08,585.08,0,4-Sep-18,636,0,-636,0,0,0,0,0,0,0,,August,8,fiestaca034@fiestainsurance.com,fiestaca034@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,1-Aug-18,1621.09,1621.09,0,2-Aug-18,155,0,-155,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,2-Aug-18,939.41,939.41,0,3-Aug-18,681.72,0,-681.72,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,3-Aug-18,1653.18,1653.18,0,6-Aug-18,914,0,-914,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,4-Aug-18,2733.37,2733.37,0,6-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,5-Aug-18,607.23,607.23,0,6-Aug-18,247.19,0,-247.19,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,6-Aug-18,2202.76,2202.76,0,7-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,7-Aug-18,1231.67,1231.67,0,8-Aug-18,320,0,-320,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,8-Aug-18,1749.15,1749.15,0,9-Aug-18,427,0,-427,0,0,0,0,0,10,10,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,9-Aug-18,1881.81,1881.81,0,10-Aug-18,2695.5,0,-2695.5,0,0,0,0,0,10,10,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,10-Aug-18,1976.58,1976.58,0,13-Aug-18,614,0,-614,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,11-Aug-18,1845.73,1845.73,0,13-Aug-18,515.02,0,-515.02,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,12-Aug-18,439.69,439.69,0,13-Aug-18,247,0,-247,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,13-Aug-18,2108.77,2108.77,0,14-Aug-18,467.92,0,-467.92,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,14-Aug-18,595.06,595.06,0,15-Aug-18,630.91,0,-630.91,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,15-Aug-18,1519.65,1519.65,0,16-Aug-18,1049.26,0,-1049.26,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,16-Aug-18,1220.36,1220.36,0,17-Aug-18,151,0,-151,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,17-Aug-18,780.58,780.58,0,20-Aug-18,1555.99,0,-1555.99,0,0,0,0,0,10,10,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,18-Aug-18,1558.05,1558.05,0,20-Aug-18,252.31,0,-252.31,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,19-Aug-18,843.19,843.19,0,20-Aug-18,445,0,-445,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,20-Aug-18,595.11,595.11,0,21-Aug-18,1475,0,-1475,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA035,21-Aug-18,1557.86,1557.86,0,22-Aug-18,869.71,0,-869.71,0,0,0,0,0,0,0,,August,8,fiestaca035@fiestainsurance.com,fiestaca035@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
